Year,Gender,Country,Cancer,WHO2000,Count,AgeAvg,AgeMed,IncideceRate
1997,男,新北市,其他內分泌腺,0.41,6,14,6.5,0.35
1997,男,新北市,其他分界不明的部位,0.07,1,0,0,0.06
1997,男,新北市,不明原發部位,6.15,83,65.64,71,4.79
1997,男,新北市,何杰金氏淋巴瘤,0.57,10,35.4,32,0.58
1997,男,新北市,白血病,5.2,80,42.01,36.5,4.62
1997,男,新北市,非何杰金氏淋巴瘤,6.17,91,57.45,61,5.25
1997,男,新北市,漿細胞瘤,1.62,22,65.09,66,1.27
1997,男,新北市,全癌症,279.08,4001,60.68,64,230.81
1997,男,桃園市,口腔、口咽及下咽,12.83,95,50.25,48,11.39
1997,男,桃園市,主唾液腺,0.64,6,58.83,59,0.72
1997,男,桃園市,鼻咽,8.2,63,48.81,47,7.55
1997,男,桃園市,食道,7.46,54,63.19,65.5,6.47
1997,男,桃園市,胃,20.51,159,68.75,70,19.06
1997,男,桃園市,小腸,0.96,7,66,66,0.84
1997,男,桃園市,結直腸,33.81,260,65.38,68,31.17
1997,男,桃園市,肝及肝內膽管,34.34,251,59.11,62,30.09
1997,男,桃園市,膽囊及肝外膽管,1.57,14,71.21,71,1.68
1997,男,桃園市,胰,4.27,34,66.94,69,4.08
1997,男,桃園市,後腹膜腔及腹膜,0.74,5,31.6,30,0.6
1997,男,桃園市,消化器官其他分界不明部位,0.1,1,69,69,0.12
1997,男,桃園市,鼻腔、中耳及副鼻竇,0.91,6,45.67,50.5,0.72
1997,男,桃園市,喉,3.33,25,64.96,66,3
1997,男,桃園市,肺、支氣管及氣管,36.15,290,67.82,70,34.77
1997,男,桃園市,胸腺、心臟與中隔,0.56,5,51.2,46,0.6
1997,男,桃園市,骨、關節及關節軟骨,0.72,5,36.4,27,0.6
1997,男,桃園市,結締組織、皮下組織及其他軟組織,1.48,12,50.67,56,1.44
1997,男,桃園市,皮膚,5.9,48,60.04,65,5.75
1997,男,桃園市,男性乳房,0.47,4,65.5,67.5,0.48
1997,男,桃園市,攝護腺,11.48,93,72.56,71,11.15
1997,男,桃園市,睪丸,0.68,6,26.17,29.5,0.72
1997,男,桃園市,其他男性生殖器官,0.55,4,63.5,63,0.48
1997,男,桃園市,膀胱,6.74,57,67.86,72,6.83
1997,男,桃園市,腎,3.95,30,62.97,68.5,3.6
1997,男,桃園市,腎盂及其他泌尿系統,1.21,9,64.44,69,1.08
1997,男,桃園市,眼及淚腺,0.54,3,48.67,60,0.36
1997,男,桃園市,腦,4.53,35,47.51,52,4.2
1997,男,桃園市,其他神經系統,0.33,3,26.33,8,0.36
1997,男,桃園市,甲狀腺,0.9,7,42.43,46,0.84
1997,男,桃園市,其他內分泌腺,0.77,6,27.33,18.5,0.72
1997,男,桃園市,不明原發部位,6.78,48,65.44,67,5.75
1997,男,桃園市,何杰金氏淋巴瘤,0.6,5,21.2,17,0.6
1997,男,桃園市,白血病,3.95,32,42.28,41.5,3.84
1997,男,桃園市,非何杰金氏淋巴瘤,4.04,33,51.48,48,3.96
1997,男,桃園市,漿細胞瘤,1.5,11,64.45,66,1.32
1997,男,桃園市,全癌症,224.96,1739,61.95,66,208.48
1997,男,新竹縣,口腔、口咽及下咽,8.82,19,53.68,50,8.57
1997,男,新竹縣,鼻咽,9.24,21,46.14,42,9.47
1997,男,新竹縣,食道,5.73,13,67.62,70,5.86
1997,男,新竹縣,胃,21.72,48,62.88,66,21.64
1997,男,新竹縣,小腸,0.52,1,47,47,0.45
1997,男,新竹縣,結直腸,30.69,69,65.06,66,31.11
1997,男,新竹縣,肝及肝內膽管,26.34,59,62.29,64,26.6
1997,男,新竹縣,膽囊及肝外膽管,2.02,5,65.4,68,2.25
1997,男,新竹縣,胰,4.8,11,58.91,60,4.96
1997,男,新竹縣,後腹膜腔及腹膜,0.82,2,47.5,47.5,0.9
1997,男,新竹縣,鼻腔、中耳及副鼻竇,0.44,1,75,75,0.45
1997,男,新竹縣,喉,1.88,4,57,58.5,1.8
1997,男,新竹縣,肺、支氣管及氣管,18.4,43,63.56,67,19.39
1997,男,新竹縣,胸腺、心臟與中隔,1.09,3,47,37,1.35
1997,男,新竹縣,骨、關節及關節軟骨,0.96,2,26,26,0.9
1997,男,新竹縣,結締組織、皮下組織及其他軟組織,2.34,5,44.4,45,2.25
1997,男,新竹縣,皮膚,3.43,8,58,64,3.61
1997,男,新竹縣,男性乳房,0.37,1,68,68,0.45
1997,男,新竹縣,攝護腺,12.55,29,72.07,72,13.08
1997,男,新竹縣,其他男性生殖器官,0.37,1,69,69,0.45
1997,男,新竹縣,膀胱,5.92,13,67.85,70,5.86
1997,男,新竹縣,腎,3.95,9,54.89,48,4.06
1997,男,新竹縣,腎盂及其他泌尿系統,0.84,2,75,75,0.9
1997,男,新竹縣,腦,2.04,5,59.4,72,2.25
1997,男,新竹縣,其他神經系統,0.53,1,12,12,0.45
1997,男,新竹縣,其他內分泌腺,0.52,1,48,48,0.45
1997,男,新竹縣,其他分界不明的部位,0.36,1,70,70,0.45
1997,男,新竹縣,不明原發部位,5.03,12,59.92,66,5.41
1997,男,新竹縣,白血病,5.83,13,58.08,65,5.86
1997,男,新竹縣,非何杰金氏淋巴瘤,3.86,9,58.89,63,4.06
1997,男,新竹縣,漿細胞瘤,2.06,4,59.5,59.5,1.8
1997,男,新竹縣,全癌症,185.65,420,61.41,65,189.36
1997,男,宜蘭縣,口腔、口咽及下咽,9.81,25,52.52,54,10.33
1997,男,宜蘭縣,鼻咽,13.62,34,47.65,46,14.05
1997,男,宜蘭縣,食道,7.88,21,63.19,68,8.68
1997,男,宜蘭縣,胃,36.55,92,66.64,68,38.02
1997,男,宜蘭縣,小腸,1.84,4,67.5,63,1.65
1997,男,宜蘭縣,結直腸,30.9,79,65.49,66,32.65
1997,男,宜蘭縣,肝及肝內膽管,35.56,91,58.95,60,37.61
1997,男,宜蘭縣,膽囊及肝外膽管,3.35,9,66,70,3.72
1997,男,宜蘭縣,胰,3.65,9,62.67,65,3.72
1997,男,宜蘭縣,後腹膜腔及腹膜,0.39,1,42,42,0.41
1997,男,宜蘭縣,鼻腔、中耳及副鼻竇,1.46,4,60,61,1.65
1997,男,宜蘭縣,喉,5.92,15,66.27,69,6.2
1997,男,宜蘭縣,肺、支氣管及氣管,42.73,107,68.07,69,44.22
1997,男,宜蘭縣,胸腺、心臟與中隔,1.45,4,50,50.5,1.65
1997,男,宜蘭縣,骨、關節及關節軟骨,0.39,1,23,23,0.41
1997,男,宜蘭縣,結締組織、皮下組織及其他軟組織,0.69,2,48.5,48.5,0.83
1997,男,宜蘭縣,皮膚,8.62,24,69.04,70,9.92
1997,男,宜蘭縣,攝護腺,15.93,41,71.8,73,16.95
1997,男,宜蘭縣,睪丸,0.37,1,37,37,0.41
1997,男,宜蘭縣,其他男性生殖器官,1.08,2,73,73,0.83
1997,男,宜蘭縣,膀胱,8.48,20,66.2,66,8.27
1997,男,宜蘭縣,腎,2.82,6,58,56.5,2.48
1997,男,宜蘭縣,腎盂及其他泌尿系統,2.44,6,56.83,56,2.48
1997,男,宜蘭縣,眼及淚腺,0.46,1,83,83,0.41
1997,男,宜蘭縣,腦,0.37,1,36,36,0.41
1997,男,宜蘭縣,其他神經系統,0.37,1,37,37,0.41
1997,男,宜蘭縣,甲狀腺,2.39,6,35.5,33.5,2.48
1997,男,宜蘭縣,不明原發部位,4.23,12,64.25,66,4.96
1997,男,宜蘭縣,白血病,1.97,5,56.2,74,2.07
1997,男,宜蘭縣,非何杰金氏淋巴瘤,4.2,10,53.6,56,4.13
1997,男,宜蘭縣,漿細胞瘤,0.32,1,70,70,0.41
1997,男,宜蘭縣,全癌症,252.15,639,63.02,65,264.1
1997,男,苗栗縣,口腔、口咽及下咽,7.94,24,55.79,58,8.14
1997,男,苗栗縣,主唾液腺,0.95,2,53,53,0.68
1997,男,苗栗縣,鼻咽,8.44,26,50.85,48.5,8.82
1997,男,苗栗縣,食道,5.92,18,61.67,62,6.11
1997,男,苗栗縣,胃,16.07,51,67.8,71,17.3
1997,男,苗栗縣,小腸,0.92,3,50.67,56,1.02
1997,男,苗栗縣,結直腸,24.86,77,67,67,26.13
1997,男,苗栗縣,肝及肝內膽管,30.98,95,61.55,61,32.23
1997,男,苗栗縣,膽囊及肝外膽管,1.18,4,63,67.5,1.36
1997,男,苗栗縣,胰,3.27,11,68,70,3.73
1997,男,苗栗縣,後腹膜腔及腹膜,0.7,2,19.5,19.5,0.68
1997,男,苗栗縣,鼻腔、中耳及副鼻竇,1.23,4,56.75,56.5,1.36
1997,男,苗栗縣,喉,1.58,5,60.6,66,1.7
1997,男,苗栗縣,肺、支氣管及氣管,29.32,95,67.14,69,32.23
1997,男,苗栗縣,胸膜,0.32,1,42,42,0.34
1997,男,苗栗縣,胸腺、心臟與中隔,1.1,3,67,75,1.02
1997,男,苗栗縣,骨、關節及關節軟骨,1.54,5,31.2,19,1.7
1997,男,苗栗縣,結締組織、皮下組織及其他軟組織,0.61,2,37,37,0.68
1997,男,苗栗縣,皮膚,3.17,11,68.55,70,3.73
1997,男,苗栗縣,男性乳房,0.29,1,37,37,0.34
1997,男,苗栗縣,攝護腺,12.64,41,73,72,13.91
1997,男,苗栗縣,睪丸,0.37,1,45,45,0.34
1997,男,苗栗縣,其他男性生殖器官,0.58,2,36.5,36.5,0.68
1997,男,苗栗縣,膀胱,9.29,30,70.83,72,10.18
1997,男,苗栗縣,腎,1.89,6,53.83,58.5,2.04
1997,男,苗栗縣,腎盂及其他泌尿系統,3.48,11,58.91,63,3.73
1997,男,苗栗縣,腦,4.34,13,39.23,30,4.41
1997,男,苗栗縣,其他神經系統,0.29,1,36,36,0.34
1997,男,苗栗縣,甲狀腺,1.15,3,58,53,1.02
1997,男,苗栗縣,不明原發部位,5,15,63.47,70,5.09
1997,男,苗栗縣,何杰金氏淋巴瘤,0.39,1,4,4,0.34
1997,男,苗栗縣,白血病,4.78,15,48.53,59,5.09
1997,男,苗栗縣,非何杰金氏淋巴瘤,3.42,11,53.91,62,3.73
1997,男,苗栗縣,漿細胞瘤,0.93,3,66,66,1.02
1997,男,苗栗縣,全癌症,190.25,597,62.61,66,202.57
1997,男,彰化縣,口腔、口咽及下咽,35.74,229,52.93,51,34.01
1997,男,彰化縣,主唾液腺,0.78,5,59,63,0.74
1997,男,彰化縣,鼻咽,8.75,56,49.07,50.5,8.32
1997,男,彰化縣,食道,10.68,68,63.32,64,10.1
1997,男,彰化縣,胃,13.96,85,66.05,68,12.62
1997,男,彰化縣,小腸,1.42,9,55,53,1.34
1997,男,彰化縣,結直腸,29.99,194,63.05,66.5,28.81
1997,男,彰化縣,肝及肝內膽管,52.24,330,58.08,58,49.01
1997,男,彰化縣,膽囊及肝外膽管,2.09,13,65.92,68,1.93
1997,男,彰化縣,胰,5.03,31,60.32,62,4.6
1997,男,彰化縣,後腹膜腔及腹膜,0.56,4,38,29,0.59
1997,男,彰化縣,鼻腔、中耳及副鼻竇,0.45,3,57,58,0.45
1997,男,彰化縣,喉,5.1,33,63.45,66,4.9
1997,男,彰化縣,肺、支氣管及氣管,43.66,275,66.67,68,40.84
1997,男,彰化縣,胸腺、心臟與中隔,0.58,4,41.5,41.5,0.59
1997,男,彰化縣,骨、關節及關節軟骨,0.76,5,45,46,0.74
1997,男,彰化縣,結締組織、皮下組織及其他軟組織,1.46,9,43.89,48,1.34
1997,男,彰化縣,皮膚,9.53,60,65.63,69.5,8.91
1997,男,彰化縣,男性乳房,0.15,1,73,73,0.15
1997,男,彰化縣,攝護腺,14.14,84,74.65,74.5,12.47
1997,男,彰化縣,睪丸,1.1,7,9.57,2,1.04
1997,男,彰化縣,其他男性生殖器官,0.83,5,61.2,60,0.74
1997,男,彰化縣,膀胱,8.54,53,65.6,68,7.87
1997,男,彰化縣,腎,1.8,11,55.45,60,1.63
1997,男,彰化縣,腎盂及其他泌尿系統,3.29,21,63.57,66,3.12
1997,男,彰化縣,眼及淚腺,0.32,2,24.5,24.5,0.3
1997,男,彰化縣,腦,3.4,22,38.95,38.5,3.27
1997,男,彰化縣,甲狀腺,1.42,10,38.9,32.5,1.49
1997,男,彰化縣,其他內分泌腺,0.34,2,3,3,0.3
1997,男,彰化縣,不明原發部位,8.39,52,64.13,64,7.72
1997,男,彰化縣,何杰金氏淋巴瘤,0.59,4,33,30.5,0.59
1997,男,彰化縣,白血病,5.07,33,38.76,35,4.9
1997,男,彰化縣,非何杰金氏淋巴瘤,2.43,16,47.19,53.5,2.38
1997,男,彰化縣,漿細胞瘤,1.17,8,55.25,59.5,1.19
1997,男,彰化縣,全癌症,279.05,1765,59.91,63,262.1
1997,男,南投縣,口腔、口咽及下咽,26.5,74,53.16,52,25.87
1997,男,南投縣,主唾液腺,0.35,1,45,45,0.35
1997,男,南投縣,鼻咽,7.21,22,51.41,47.5,7.69
1997,男,南投縣,食道,6.53,18,61.94,62,6.29
1997,男,南投縣,胃,15.68,49,67.43,68,17.13
1997,男,南投縣,小腸,0.28,1,71,71,0.35
1997,男,南投縣,結直腸,24.63,75,67.4,68,26.22
1997,男,南投縣,肝及肝內膽管,33.72,103,60.17,62,36
1997,男,南投縣,膽囊及肝外膽管,2.23,6,74.33,79.5,2.1
1997,男,南投縣,胰,5.71,18,65.5,69,6.29
1997,男,南投縣,後腹膜腔及腹膜,0.55,2,68,68,0.7
1997,男,南投縣,消化器官其他分界不明部位,0.34,1,76,76,0.35
1997,男,南投縣,鼻腔、中耳及副鼻竇,1.64,5,48,55,1.75
1997,男,南投縣,喉,2.54,8,65,64,2.8
1997,男,南投縣,肺、支氣管及氣管,31.49,96,66.49,68,33.56
1997,男,南投縣,骨、關節及關節軟骨,1.04,3,43.67,34,1.05
1997,男,南投縣,結締組織、皮下組織及其他軟組織,2.42,7,57.14,59,2.45
1997,男,南投縣,皮膚,6.57,20,62.55,66.5,6.99
1997,男,南投縣,攝護腺,11.35,33,73.03,71,11.54
1997,男,南投縣,膀胱,10.83,33,67.58,69,11.54
1997,男,南投縣,腎,2.16,6,64.33,62,2.1
1997,男,南投縣,腎盂及其他泌尿系統,3.32,10,57.7,60.5,3.5
1997,男,南投縣,眼及淚腺,0.28,1,71,71,0.35
1997,男,南投縣,腦,1.42,4,50.75,57.5,1.4
1997,男,南投縣,甲狀腺,1.04,3,47,55,1.05
1997,男,南投縣,其他分界不明的部位,0.32,1,64,64,0.35
1997,男,南投縣,不明原發部位,3.31,9,69.56,71,3.15
1997,男,南投縣,何杰金氏淋巴瘤,0.74,2,47.5,47.5,0.7
1997,男,南投縣,白血病,3.03,8,53.63,51,2.8
1997,男,南投縣,非何杰金氏淋巴瘤,0.35,1,49,49,0.35
1997,男,南投縣,漿細胞瘤,1.04,3,71.67,73,1.05
1997,男,南投縣,全癌症,213.3,636,62.78,65,222.32
1997,男,雲林縣,口腔、口咽及下咽,42.2,174,54.56,54,43.8
1997,男,雲林縣,主唾液腺,0.94,3,71.33,74,0.76
1997,男,雲林縣,鼻咽,8.05,35,49.89,45,8.81
1997,男,雲林縣,食道,6.44,28,61.82,65,7.05
1997,男,雲林縣,胃,16.94,72,66.96,69,18.12
1997,男,雲林縣,小腸,1.37,5,65.4,65,1.26
1997,男,雲林縣,結直腸,22.05,95,63.75,67,23.91
1997,男,雲林縣,肝及肝內膽管,64.64,277,59.12,61,69.72
1997,男,雲林縣,膽囊及肝外膽管,1.71,7,61.43,62,1.76
1997,男,雲林縣,胰,2.97,12,66.33,65,3.02
1997,男,雲林縣,後腹膜腔及腹膜,0.24,1,41,41,0.25
1997,男,雲林縣,消化器官其他分界不明部位,0.45,2,48.5,48.5,0.5
1997,男,雲林縣,鼻腔、中耳及副鼻竇,1.2,5,51.6,52,1.26
1997,男,雲林縣,喉,5.19,21,60.24,59,5.29
1997,男,雲林縣,肺、支氣管及氣管,42.51,182,67.69,69,45.81
1997,男,雲林縣,胸腺、心臟與中隔,1.23,5,36.4,43,1.26
1997,男,雲林縣,骨、關節及關節軟骨,0.2,1,66,66,0.25
1997,男,雲林縣,結締組織、皮下組織及其他軟組織,1.05,4,40.75,43.5,1.01
1997,男,雲林縣,皮膚,5.76,23,68.65,70,5.79
1997,男,雲林縣,攝護腺,8.37,33,74.79,76,8.31
1997,男,雲林縣,睪丸,0.52,2,14.5,14.5,0.5
1997,男,雲林縣,其他男性生殖器官,0.2,1,67,67,0.25
1997,男,雲林縣,膀胱,5.81,25,68.32,69,6.29
1997,男,雲林縣,腎,1.95,8,60.13,67.5,2.01
1997,男,雲林縣,腎盂及其他泌尿系統,2.66,11,68.73,66,2.77
1997,男,雲林縣,眼及淚腺,0.3,1,0,0,0.25
1997,男,雲林縣,腦,2.26,9,46.11,54,2.27
1997,男,雲林縣,其他神經系統,0.21,1,30,30,0.25
1997,男,雲林縣,甲狀腺,1.21,5,50.6,48,1.26
1997,男,雲林縣,其他內分泌腺,0.45,2,35.5,35.5,0.5
1997,男,雲林縣,不明原發部位,5.15,21,63.52,62,5.29
1997,男,雲林縣,何杰金氏淋巴瘤,0.46,2,40.5,40.5,0.5
1997,男,雲林縣,白血病,5.57,23,54.74,59,5.79
1997,男,雲林縣,非何杰金氏淋巴瘤,2.52,11,46.82,46,2.77
1997,男,雲林縣,漿細胞瘤,0.82,4,66.75,66,1.01
1997,男,雲林縣,全癌症,266.45,1123,60.86,63,282.66
1997,男,嘉義縣,口腔、口咽及下咽,25.1,81,54.93,53,27.02
1997,男,嘉義縣,主唾液腺,0.83,3,59.33,60,1
1997,男,嘉義縣,鼻咽,6.68,22,54.45,57,7.34
1997,男,嘉義縣,食道,7.48,23,59.52,59,7.67
1997,男,嘉義縣,胃,13.58,47,65.51,66,15.68
1997,男,嘉義縣,小腸,1.35,5,66.8,74,1.67
1997,男,嘉義縣,結直腸,28.63,97,64.72,66,32.36
1997,男,嘉義縣,肝及肝內膽管,58.39,197,61.62,64,65.71
1997,男,嘉義縣,膽囊及肝外膽管,1.93,7,68.86,70,2.33
1997,男,嘉義縣,胰,5.66,19,67,71,6.34
1997,男,嘉義縣,後腹膜腔及腹膜,0.45,1,10,10,0.33
1997,男,嘉義縣,消化器官其他分界不明部位,0.29,1,75,75,0.33
1997,男,嘉義縣,鼻腔、中耳及副鼻竇,0.86,3,66.33,65,1
1997,男,嘉義縣,喉,4.24,15,66.07,65,5
1997,男,嘉義縣,肺、支氣管及氣管,36.06,126,65.67,67,42.03
1997,男,嘉義縣,胸腺、心臟與中隔,0.3,1,27,27,0.33
1997,男,嘉義縣,骨、關節及關節軟骨,0.35,1,17,17,0.33
1997,男,嘉義縣,結締組織、皮下組織及其他軟組織,0.27,1,34,34,0.33
1997,男,嘉義縣,皮膚,7.84,27,64.81,65,9.01
1997,男,嘉義縣,攝護腺,13.68,47,71.62,72,15.68
1997,男,嘉義縣,睪丸,0.86,3,47.33,39,1
1997,男,嘉義縣,其他男性生殖器官,0.24,1,67,67,0.33
1997,男,嘉義縣,膀胱,14.03,49,65.86,66,16.34
1997,男,嘉義縣,腎,0.88,3,46,68,1
1997,男,嘉義縣,腎盂及其他泌尿系統,3.94,13,64.15,64,4.34
1997,男,嘉義縣,眼及淚腺,0.75,2,41.5,41.5,0.67
1997,男,嘉義縣,腦,3.67,12,55.42,66,4
1997,男,嘉義縣,其他神經系統,0.3,1,27,27,0.33
1997,男,嘉義縣,甲狀腺,1.15,4,34.75,30.5,1.33
1997,男,嘉義縣,其他內分泌腺,0.4,1,0,0,0.33
1997,男,嘉義縣,不明原發部位,5.13,17,65.18,68,5.67
1997,男,嘉義縣,白血病,2.72,9,41.67,38,3
1997,男,嘉義縣,非何杰金氏淋巴瘤,2.83,9,60.78,65,3
1997,男,嘉義縣,漿細胞瘤,0.6,2,55.5,55.5,0.67
1997,男,嘉義縣,全癌症,255,861,62.21,65,287.2
1997,男,屏東縣,口腔、口咽及下咽,19.97,99,51.52,49,20.7
1997,男,屏東縣,主唾液腺,0.35,2,51,51,0.42
1997,男,屏東縣,鼻咽,8.91,46,48.85,45,9.62
1997,男,屏東縣,食道,5.1,25,58.92,58,5.23
1997,男,屏東縣,胃,11.9,57,64.23,66,11.92
1997,男,屏東縣,小腸,1.27,7,64.86,69,1.46
1997,男,屏東縣,結直腸,21.02,104,62.94,65,21.75
1997,男,屏東縣,肝及肝內膽管,28.93,141,57.89,59,29.48
1997,男,屏東縣,膽囊及肝外膽管,2.2,10,63.4,67.5,2.09
1997,男,屏東縣,胰,3.42,18,62.83,65,3.76
1997,男,屏東縣,後腹膜腔及腹膜,0.87,4,31.5,34,0.84
1997,男,屏東縣,鼻腔、中耳及副鼻竇,0.85,4,52.5,53,0.84
1997,男,屏東縣,喉,1.32,7,70.71,72,1.46
1997,男,屏東縣,肺、支氣管及氣管,23.81,123,68.23,69,25.72
1997,男,屏東縣,胸膜,0.19,1,79,79,0.21
1997,男,屏東縣,胸腺、心臟與中隔,1.14,6,39.67,42,1.25
1997,男,屏東縣,骨、關節及關節軟骨,0.78,4,23,18,0.84
1997,男,屏東縣,結締組織、皮下組織及其他軟組織,0.87,4,64.5,63.5,0.84
1997,男,屏東縣,皮膚,5.79,29,54,60,6.06
1997,男,屏東縣,攝護腺,6.56,35,71.26,72,7.32
1997,男,屏東縣,睪丸,0.38,2,27.5,27.5,0.42
1997,男,屏東縣,其他男性生殖器官,0.34,2,70.5,70.5,0.42
1997,男,屏東縣,膀胱,9.35,47,67.83,67,9.83
1997,男,屏東縣,腎,1.35,7,41.57,39,1.46
1997,男,屏東縣,腎盂及其他泌尿系統,2.45,13,61.85,68,2.72
1997,男,屏東縣,眼及淚腺,0.2,1,49,49,0.21
1997,男,屏東縣,腦,0.83,4,37,32,0.84
1997,男,屏東縣,其他神經系統,0.25,1,11,11,0.21
1997,男,屏東縣,甲狀腺,2.74,14,48.21,47,2.93
1997,男,屏東縣,其他內分泌腺,0.17,1,65,65,0.21
1997,男,屏東縣,不明原發部位,3.68,18,62.78,60.5,3.76
1997,男,屏東縣,何杰金氏淋巴瘤,0.2,1,23,23,0.21
1997,男,屏東縣,白血病,2.7,13,49.77,46,2.72
1997,男,屏東縣,非何杰金氏淋巴瘤,1.37,7,58,65,1.46
1997,男,屏東縣,漿細胞瘤,0.2,1,60,60,0.21
1997,男,屏東縣,全癌症,173.16,866,59.59,62,181.09
1997,男,澎湖縣,口腔、口咽及下咽,12.53,7,56.43,63,14.65
1997,男,澎湖縣,鼻咽,5.29,3,55.33,61,6.28
1997,男,澎湖縣,食道,4.57,2,52.5,52.5,4.19
1997,男,澎湖縣,胃,15.38,11,67.36,68,23.02
1997,男,澎湖縣,結直腸,18.22,12,66.42,69,25.11
1997,男,澎湖縣,肝及肝內膽管,33.06,18,58.56,61.5,37.67
1997,男,澎湖縣,胰,3.59,2,63,63,4.19
1997,男,澎湖縣,鼻腔、中耳及副鼻竇,1.84,1,21,21,2.09
1997,男,澎湖縣,喉,1.24,1,71,71,2.09
1997,男,澎湖縣,肺、支氣管及氣管,30.78,18,68.11,69.5,37.67
1997,男,澎湖縣,胸腺、心臟與中隔,1.63,1,63,63,2.09
1997,男,澎湖縣,骨、關節及關節軟骨,2.59,1,13,13,2.09
1997,男,澎湖縣,結締組織、皮下組織及其他軟組織,4.84,2,40.5,40.5,4.19
1997,男,澎湖縣,皮膚,2.5,2,67.5,67.5,4.19
1997,男,澎湖縣,攝護腺,5.79,4,74.25,74,8.37
1997,男,澎湖縣,膀胱,7.2,5,67.6,68,10.46
1997,男,澎湖縣,腎,4.29,2,35,35,4.19
1997,男,澎湖縣,腦,1.92,1,39,39,2.09
1997,男,澎湖縣,不明原發部位,2.98,1,50,50,2.09
1997,男,澎湖縣,白血病,13.09,7,59.71,62,14.65
1997,男,澎湖縣,非何杰金氏淋巴瘤,3.16,2,55,55,4.19
1997,男,澎湖縣,全癌症,176.48,103,61.32,66,215.56
1997,男,花蓮縣,口腔、口咽及下咽,26.65,52,52.5,52,27.26
1997,男,花蓮縣,主唾液腺,1.45,2,52,52,1.05
1997,男,花蓮縣,鼻咽,10.9,20,50.5,51,10.49
1997,男,花蓮縣,食道,9.99,23,63.61,66,12.06
1997,男,花蓮縣,胃,23.95,55,64.69,70,28.84
1997,男,花蓮縣,結直腸,22.75,53,68.87,71,27.79
1997,男,花蓮縣,肝及肝內膽管,39.5,78,59.88,61,40.9
1997,男,花蓮縣,膽囊及肝外膽管,2.5,6,64.83,70,3.15
1997,男,花蓮縣,胰,5.22,12,67.33,68,6.29
1997,男,花蓮縣,鼻腔、中耳及副鼻竇,1.07,2,64.5,64.5,1.05
1997,男,花蓮縣,喉,7.18,16,64.94,67,8.39
1997,男,花蓮縣,肺、支氣管及氣管,33.66,83,69.52,71,43.52
1997,男,花蓮縣,胸腺、心臟與中隔,1.11,3,72.67,71,1.57
1997,男,花蓮縣,骨、關節及關節軟骨,0.46,1,34,34,0.52
1997,男,花蓮縣,結締組織、皮下組織及其他軟組織,1.31,3,49,42,1.57
1997,男,花蓮縣,皮膚,11.24,23,63.22,64,12.06
1997,男,花蓮縣,男性乳房,0.35,1,78,78,0.52
1997,男,花蓮縣,攝護腺,16.38,43,73.33,74,22.55
1997,男,花蓮縣,睪丸,1.28,2,1,1,1.05
1997,男,花蓮縣,其他男性生殖器官,0.81,2,58.5,58.5,1.05
1997,男,花蓮縣,膀胱,8.74,22,68.27,70.5,11.53
1997,男,花蓮縣,腎,2.34,6,58.17,66,3.15
1997,男,花蓮縣,腎盂及其他泌尿系統,1.16,3,66.67,66,1.57
1997,男,花蓮縣,腦,5.6,11,39.36,26,5.77
1997,男,花蓮縣,甲狀腺,1.18,3,52.67,66,1.57
1997,男,花蓮縣,不明原發部位,4.81,11,65.55,69,5.77
1997,男,花蓮縣,白血病,5.47,11,36.73,19,5.77
1997,男,花蓮縣,非何杰金氏淋巴瘤,4.31,9,53.56,62,4.72
1997,男,花蓮縣,漿細胞瘤,1.08,3,72.33,75,1.57
1997,男,花蓮縣,全癌症,255,564,62.48,67,295.71
1997,男,台東縣,口腔、口咽及下咽,33.41,46,54.43,55,33.73
1997,男,台東縣,主唾液腺,1.09,2,53.5,53.5,1.47
1997,男,台東縣,鼻咽,5.86,8,51.88,51,5.87
1997,男,台東縣,食道,8.29,12,64.25,62.5,8.8
1997,男,台東縣,胃,21.02,37,70.35,73,27.13
1997,男,台東縣,小腸,1.82,3,57.67,61,2.2
1997,男,台東縣,結直腸,20.42,33,65.97,67,24.19
1997,男,台東縣,肝及肝內膽管,28,46,62.57,66,33.73
1997,男,台東縣,膽囊及肝外膽管,2.86,5,69.8,70,3.67
1997,男,台東縣,胰,3.77,6,70.5,68.5,4.4
1997,男,台東縣,鼻腔、中耳及副鼻竇,2.34,3,60,52,2.2
1997,男,台東縣,喉,2.26,3,57.67,51,2.2
1997,男,台東縣,肺、支氣管及氣管,41.46,63,66.25,69,46.19
1997,男,台東縣,胸腺、心臟與中隔,1.27,2,64,64,1.47
1997,男,台東縣,骨、關節及關節軟骨,1.16,2,46.5,46.5,1.47
1997,男,台東縣,結締組織、皮下組織及其他軟組織,1.71,2,38.5,38.5,1.47
1997,男,台東縣,皮膚,7.86,13,61.54,69,9.53
1997,男,台東縣,攝護腺,8.18,16,72.19,73,11.73
1997,男,台東縣,其他男性生殖器官,0.5,1,79,79,0.73
1997,男,台東縣,膀胱,6.18,8,63.25,61,5.87
1997,男,台東縣,腎,0.76,1,63,63,0.73
1997,男,台東縣,腎盂及其他泌尿系統,0.76,1,64,64,0.73
1997,男,台東縣,腦,1,2,78,78,1.47
1997,男,台東縣,其他神經系統,0.95,1,13,13,0.73
1997,男,台東縣,甲狀腺,3.44,5,61.6,58,3.67
1997,男,台東縣,其他內分泌腺,1.81,2,0.5,0.5,1.47
1997,男,台東縣,其他分界不明的部位,0.8,1,46,46,0.73
